Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
1995-08-07,1995,8,7,Monday,32,1995-32,298.29,299.15,298.29,299.14,2770500,299.14,0.0029169063828466957,295.7035714285716,285.6764
1995-08-08,1995,8,8,Tuesday,32,1995-32,299.14,299.64,298.52,298.81,3061000,298.81,-0.0011032194747719881,296.54214285714306,286.2412
1995-08-09,1995,8,9,Wednesday,32,1995-32,298.81,299.58,298.81,299.58,3034000,299.58,0.002576851577801964,297.26785714285734,286.8498
1995-08-10,1995,8,10,Thursday,32,1995-32,299.59,300.0,298.83,299.24,3066700,299.24,-0.0011349100511712784,297.8900000000002,287.4296
1995-08-11,1995,8,11,Friday,32,1995-32,299.26,299.86,298.7,299.08,2658700,299.08,-0.0005347001314365274,298.29642857142875,287.9816
1995-08-14,1995,8,14,Monday,33,1995-33,299.08,300.27,299.03,300.27,2649200,300.27,0.003978876871852277,298.69428571428585,288.5416
1995-08-15,1995,8,15,Tuesday,33,1995-33,300.28,300.71,299.61,300.67,3300700,300.67,0.001332215768137468,299.0207142857144,289.0706
1995-08-16,1995,8,16,Wednesday,33,1995-33,300.71,302.36,300.71,302.35,3905200,302.35,0.005587496593454144,299.2778571428573,289.6238
1995-08-17,1995,8,17,Thursday,33,1995-33,302.35,303.75,302.35,303.65,3567500,303.65,0.004299612259718977,299.5935714285715,290.2006
1995-08-18,1995,8,18,Friday,33,1995-33,303.65,304.34,303.64,304.3,3204900,304.3,0.0021406023696677323,299.9207142857144,290.772
1995-08-21,1995,8,21,Monday,34,1995-34,304.3,305.48,303.96,305.48,3032000,305.48,0.0038778285924947475,300.4314285714286,291.3774
1995-08-22,1995,8,22,Tuesday,34,1995-34,305.48,305.51,303.94,304.32,2908900,304.32,-0.0037973144572176487,300.89500000000004,291.9348
1995-08-23,1995,8,23,Wednesday,34,1995-34,304.32,304.73,304.17,304.51,2918900,304.51,0.0006243508045260526,301.4050000000001,292.4604
1995-08-24,1995,8,24,Thursday,34,1995-34,304.51,304.62,303.57,303.72,2992100,303.72,-0.0025943598554606373,301.79428571428576,292.95779999999996
1995-08-25,1995,8,25,Friday,34,1995-34,303.72,304.37,303.72,304.36,2559900,304.36,0.0021071517459738676,302.1671428571429,293.43919999999997
1995-08-28,1995,8,28,Monday,35,1995-35,304.36,304.78,303.09,303.32,2678700,303.32,-0.0034169341483654136,302.4892857142857,293.88939999999997
1995-08-29,1995,8,29,Tuesday,35,1995-35,303.32,303.35,300.22,301.5,3112900,301.5,-0.006000287749806543,302.62642857142856,294.27479999999997
1995-08-30,1995,8,30,Wednesday,35,1995-35,301.5,303.26,301.5,303.26,3298400,303.26,0.0058375116604476585,302.9135714285714,294.68919999999997
1995-08-31,1995,8,31,Thursday,35,1995-35,303.29,305.31,303.27,305.31,3013800,305.31,0.006759835543608483,303.35857142857145,295.1404
1995-09-01,1995,9,1,Friday,35,1995-35,305.31,306.2,305.08,306.17,2567300,306.17,0.002816861144468552,303.78000000000003,295.5764
1995-09-05,1995,9,5,Tuesday,36,1995-36,306.17,308.32,306.17,308.31,3326700,308.31,0.006989528814076662,304.3257142857143,296.06219999999996
1995-09-06,1995,9,6,Wednesday,36,1995-36,308.34,310.6,308.34,310.55,3695400,310.55,0.007265383062867725,304.9114285714286,296.64699999999993
1995-09-07,1995,9,7,Thursday,36,1995-36,310.55,312.13,310.55,312.13,3217200,312.13,0.005087802775561867,305.5171428571429,297.2837999999999
1995-09-08,1995,9,8,Friday,36,1995-36,312.03,314.42,312.03,314.42,3179400,314.42,0.00733671389836954,306.24000000000007,297.9733999999999
1995-09-11,1995,9,11,Monday,37,1995-37,314.42,315.17,314.42,314.9,2968400,314.9,0.0015265582604535588,306.9128571428572,298.6497999999999
1995-09-12,1995,9,12,Tuesday,37,1995-37,314.9,315.56,314.53,315.56,3445400,315.56,0.0020959151314761115,307.7157142857144,299.2883999999999
1995-09-13,1995,9,13,Wednesday,37,1995-37,315.55,316.17,315.27,315.97,3843800,315.97,0.0012992890901302179,308.53428571428583,299.9329999999999
1995-09-14,1995,9,14,Thursday,37,1995-37,315.97,316.98,315.47,316.12,3828800,316.12,0.00047470929488535596,309.4200000000001,300.5599999999999
1995-09-15,1995,9,15,Friday,37,1995-37,316.12,316.12,313.54,314.29,4593700,314.29,-0.005788898521231545,310.1292857142858,301.1187999999999
1995-09-18,1995,9,18,Monday,38,1995-38,314.29,314.35,312.09,313.34,3260900,313.34,-0.0030227248121235117,310.84500000000014,301.5985999999999
1995-09-19,1995,9,19,Tuesday,38,1995-38,313.28,313.94,312.63,313.87,3711700,313.87,0.0016914494973228056,311.72857142857157,302.0625999999999
1995-09-20,1995,9,20,Wednesday,38,1995-38,313.87,314.82,313.87,314.81,4000500,314.81,0.002994878312771787,312.55357142857156,302.5377999999999
1995-09-21,1995,9,21,Thursday,38,1995-38,314.81,314.87,312.8,313.6,3671000,313.6,-0.0038435610827540767,313.1457142857144,302.9343999999999
